title	gene_name	label	biosample_summary	accession	md5sum	file_format	assembly	paired_end	paired_with	output_type	biological_replicates	fn_hr	fn_acc
IGF2BP3 (Homo sapiens)	IGF2BP3	IGF2BP3	HepG2	ENCFF225YAS	b3f69a8c5a424a3723c904211b80da45	bigWig	GRCh38	NA	NA	minus strand signal of unique reads	1	IGF2BP3_HepG2_rep1_GRCh38_minus-strand-signal-of-unique-reads.bigWig	ENCFF225YAS.bigWig
IGF2BP3 (Homo sapiens)	IGF2BP3	IGF2BP3	HepG2	ENCFF119VBJ	59b09bafc1ee502c64369c52cb7d3ca8	bigWig	GRCh38	NA	NA	minus strand signal of unique reads	2	IGF2BP3_HepG2_rep2_GRCh38_minus-strand-signal-of-unique-reads.bigWig	ENCFF119VBJ.bigWig
IGF2BP3 (Homo sapiens)	IGF2BP3	IGF2BP3	HepG2	ENCFF656OKM	ac3ac4fe136d63aafc77688f6ba22417	bigWig	GRCh38	NA	NA	plus strand signal of unique reads	1	IGF2BP3_HepG2_rep1_GRCh38_plus-strand-signal-of-unique-reads.bigWig	ENCFF656OKM.bigWig
IGF2BP3 (Homo sapiens)	IGF2BP3	IGF2BP3	HepG2	ENCFF152MMM	feaf4b5d051a175022b6d6212cbc0be1	bigWig	GRCh38	NA	NA	plus strand signal of unique reads	2	IGF2BP3_HepG2_rep2_GRCh38_plus-strand-signal-of-unique-reads.bigWig	ENCFF152MMM.bigWig
DHX30 eCLIP mock input (Homo sapiens)	NA	DHX30 eCLIP mock input	K562	ENCFF754IIK	9eba7e13c64adc9e40ec307a312039b4	bigWig	hg19	NA	NA	minus strand signal of unique reads	1	DHX30-eCLIP-mock-input_K562_rep1_hg19_minus-strand-signal-of-unique-reads.bigWig	ENCFF754IIK.bigWig
DHX30 eCLIP mock input (Homo sapiens)	NA	DHX30 eCLIP mock input	K562	ENCFF620NIR	71dba488e7516b7a6597e30e1c128bf6	bigWig	hg19	NA	NA	plus strand signal of unique reads	1	DHX30-eCLIP-mock-input_K562_rep1_hg19_plus-strand-signal-of-unique-reads.bigWig	ENCFF620NIR.bigWig
DHX30 eCLIP mock input (Homo sapiens)	NA	DHX30 eCLIP mock input	K562	ENCFF996RON	ae2c54a1c5bb3bf0aa2da1cde68707af	bigWig	GRCh38	NA	NA	minus strand signal of unique reads	1	DHX30-eCLIP-mock-input_K562_rep1_GRCh38_minus-strand-signal-of-unique-reads.bigWig	ENCFF996RON.bigWig
DHX30 eCLIP mock input (Homo sapiens)	NA	DHX30 eCLIP mock input	K562	ENCFF782MCB	4ea414625ff7f97e4d5b4474a9aa62aa	bigWig	GRCh38	NA	NA	plus strand signal of unique reads	1	DHX30-eCLIP-mock-input_K562_rep1_GRCh38_plus-strand-signal-of-unique-reads.bigWig	ENCFF782MCB.bigWig
NONO (Homo sapiens)	NONO	NONO	K562	ENCFF967JAL	e7c6af1a53a32529f739c70a1c92765c	bigWig	hg19	NA	NA	minus strand signal of unique reads	2	NONO_K562_rep2_hg19_minus-strand-signal-of-unique-reads.bigWig	ENCFF967JAL.bigWig
NONO (Homo sapiens)	NONO	NONO	K562	ENCFF744ULL	646dc42dc4939ba551883a7ea05248d3	bigWig	hg19	NA	NA	minus strand signal of unique reads	1	NONO_K562_rep1_hg19_minus-strand-signal-of-unique-reads.bigWig	ENCFF744ULL.bigWig
NONO (Homo sapiens)	NONO	NONO	K562	ENCFF876EXN	83328f2e7ee1fe674e9160dc1f2096b2	bigWig	hg19	NA	NA	plus strand signal of unique reads	2	NONO_K562_rep2_hg19_plus-strand-signal-of-unique-reads.bigWig	ENCFF876EXN.bigWig
NONO (Homo sapiens)	NONO	NONO	K562	ENCFF015HGB	6612685d43ca382f353744fafdf62838	bigWig	hg19	NA	NA	plus strand signal of unique reads	1	NONO_K562_rep1_hg19_plus-strand-signal-of-unique-reads.bigWig	ENCFF015HGB.bigWig
NONO (Homo sapiens)	NONO	NONO	K562	ENCFF011XRH	d6c55cb14e09de814e579f3f268ddf27	bigWig	GRCh38	NA	NA	minus strand signal of unique reads	1	NONO_K562_rep1_GRCh38_minus-strand-signal-of-unique-reads.bigWig	ENCFF011XRH.bigWig
NONO (Homo sapiens)	NONO	NONO	K562	ENCFF661NXQ	8cd1918be1cc6b035923cf2cc7c3c851	bigWig	GRCh38	NA	NA	minus strand signal of unique reads	2	NONO_K562_rep2_GRCh38_minus-strand-signal-of-unique-reads.bigWig	ENCFF661NXQ.bigWig
NONO (Homo sapiens)	NONO	NONO	K562	ENCFF715MPQ	59d54174a05b514eb5f694765a34ea51	bigWig	GRCh38	NA	NA	plus strand signal of unique reads	1	NONO_K562_rep1_GRCh38_plus-strand-signal-of-unique-reads.bigWig	ENCFF715MPQ.bigWig
NONO (Homo sapiens)	NONO	NONO	K562	ENCFF043RMQ	d2f67e9ad16ccb4062f8816b595189f1	bigWig	GRCh38	NA	NA	plus strand signal of unique reads	2	NONO_K562_rep2_GRCh38_plus-strand-signal-of-unique-reads.bigWig	ENCFF043RMQ.bigWig
SUGP2 (Homo sapiens)	SUGP2	SUGP2	HepG2	ENCFF848JIF	a7493bc49c36952fe884b1fa96395668	bigWig	hg19	NA	NA	minus strand signal of unique reads	2	SUGP2_HepG2_rep2_hg19_minus-strand-signal-of-unique-reads.bigWig	ENCFF848JIF.bigWig
SUGP2 (Homo sapiens)	SUGP2	SUGP2	HepG2	ENCFF013JLF	61a7562f112f67e7e74e83841e4da068	bigWig	hg19	NA	NA	minus strand signal of unique reads	1	SUGP2_HepG2_rep1_hg19_minus-strand-signal-of-unique-reads.bigWig	ENCFF013JLF.bigWig
SUGP2 (Homo sapiens)	SUGP2	SUGP2	HepG2	ENCFF557XZB	c1ee808d8f7758219d18a0ee1b2f1426	bigWig	hg19	NA	NA	plus strand signal of unique reads	2	SUGP2_HepG2_rep2_hg19_plus-strand-signal-of-unique-reads.bigWig	ENCFF557XZB.bigWig
SUGP2 (Homo sapiens)	SUGP2	SUGP2	HepG2	ENCFF956IWG	1317c8df45a363eac26b4d2d4c0dfcb2	bigWig	hg19	NA	NA	plus strand signal of unique reads	1	SUGP2_HepG2_rep1_hg19_plus-strand-signal-of-unique-reads.bigWig	ENCFF956IWG.bigWig
SUGP2 (Homo sapiens)	SUGP2	SUGP2	HepG2	ENCFF475UFB	f95b916a4aec3a02753040909e8a5ff6	bigWig	GRCh38	NA	NA	minus strand signal of unique reads	1	SUGP2_HepG2_rep1_GRCh38_minus-strand-signal-of-unique-reads.bigWig	ENCFF475UFB.bigWig
SUGP2 (Homo sapiens)	SUGP2	SUGP2	HepG2	ENCFF479OSQ	93c4f26a846d8bdeba94e50757a9a8d7	bigWig	GRCh38	NA	NA	minus strand signal of unique reads	2	SUGP2_HepG2_rep2_GRCh38_minus-strand-signal-of-unique-reads.bigWig	ENCFF479OSQ.bigWig
SUGP2 (Homo sapiens)	SUGP2	SUGP2	HepG2	ENCFF781IEY	71a636f4aa08cc11b3bae99c92ef6b96	bigWig	GRCh38	NA	NA	plus strand signal of unique reads	1	SUGP2_HepG2_rep1_GRCh38_plus-strand-signal-of-unique-reads.bigWig	ENCFF781IEY.bigWig
SUGP2 (Homo sapiens)	SUGP2	SUGP2	HepG2	ENCFF319BFO	9b9aebbf866774375eab10c570ba124a	bigWig	GRCh38	NA	NA	plus strand signal of unique reads	2	SUGP2_HepG2_rep2_GRCh38_plus-strand-signal-of-unique-reads.bigWig	ENCFF319BFO.bigWig
YWHAG eCLIP mock input (Homo sapiens)	NA	YWHAG eCLIP mock input	K562	ENCFF350QSA	ef8c6f522f85963f041b81487b7d9f19	bigWig	hg19	NA	NA	minus strand signal of unique reads	1	YWHAG-eCLIP-mock-input_K562_rep1_hg19_minus-strand-signal-of-unique-reads.bigWig	ENCFF350QSA.bigWig
YWHAG eCLIP mock input (Homo sapiens)	NA	YWHAG eCLIP mock input	K562	ENCFF799UBV	8840b7c689324ea723355d8c3e570727	bigWig	hg19	NA	NA	plus strand signal of unique reads	1	YWHAG-eCLIP-mock-input_K562_rep1_hg19_plus-strand-signal-of-unique-reads.bigWig	ENCFF799UBV.bigWig
YWHAG eCLIP mock input (Homo sapiens)	NA	YWHAG eCLIP mock input	K562	ENCFF880JXN	519cb73fbcda0f55ac48431085dbdad5	bigWig	GRCh38	NA	NA	minus strand signal of unique reads	1	YWHAG-eCLIP-mock-input_K562_rep1_GRCh38_minus-strand-signal-of-unique-reads.bigWig	ENCFF880JXN.bigWig
YWHAG eCLIP mock input (Homo sapiens)	NA	YWHAG eCLIP mock input	K562	ENCFF164MAC	67753ac15e64123270c9163cec4dc72d	bigWig	GRCh38	NA	NA	plus strand signal of unique reads	1	YWHAG-eCLIP-mock-input_K562_rep1_GRCh38_plus-strand-signal-of-unique-reads.bigWig	ENCFF164MAC.bigWig
SLTM (Homo sapiens)	SLTM	SLTM	HepG2	ENCFF663JSG	c2b4326f162fec3b80ac18d598e21eed	bigWig	hg19	NA	NA	minus strand signal of unique reads	1	SLTM_HepG2_rep1_hg19_minus-strand-signal-of-unique-reads.bigWig	ENCFF663JSG.bigWig
SLTM (Homo sapiens)	SLTM	SLTM	HepG2	ENCFF086FAD	34b9113bfd66e773f4a5d89b1d7d628d	bigWig	hg19	NA	NA	minus strand signal of unique reads	2	SLTM_HepG2_rep2_hg19_minus-strand-signal-of-unique-reads.bigWig	ENCFF086FAD.bigWig
SLTM (Homo sapiens)	SLTM	SLTM	HepG2	ENCFF991OLB	d37dafdce2c97e0fe323ef95ec203944	bigWig	hg19	NA	NA	plus strand signal of unique reads	1	SLTM_HepG2_rep1_hg19_plus-strand-signal-of-unique-reads.bigWig	ENCFF991OLB.bigWig
SLTM (Homo sapiens)	SLTM	SLTM	HepG2	ENCFF613KGS	77fa3747c6008991c0b7c751c10ab54c	bigWig	hg19	NA	NA	plus strand signal of unique reads	2	SLTM_HepG2_rep2_hg19_plus-strand-signal-of-unique-reads.bigWig	ENCFF613KGS.bigWig
SLTM (Homo sapiens)	SLTM	SLTM	HepG2	ENCFF105HLP	92dbf2d27d507a16aa89ad389a72929e	bigWig	GRCh38	NA	NA	minus strand signal of unique reads	2	SLTM_HepG2_rep2_GRCh38_minus-strand-signal-of-unique-reads.bigWig	ENCFF105HLP.bigWig
SLTM (Homo sapiens)	SLTM	SLTM	HepG2	ENCFF629HGT	389ba4429ed16c42438c507ba7d3821c	bigWig	GRCh38	NA	NA	minus strand signal of unique reads	1	SLTM_HepG2_rep1_GRCh38_minus-strand-signal-of-unique-reads.bigWig	ENCFF629HGT.bigWig
SLTM (Homo sapiens)	SLTM	SLTM	HepG2	ENCFF447RUX	10eabad30aba078c2a2e5a2fef4e6b05	bigWig	GRCh38	NA	NA	plus strand signal of unique reads	1	SLTM_HepG2_rep1_GRCh38_plus-strand-signal-of-unique-reads.bigWig	ENCFF447RUX.bigWig
SLTM (Homo sapiens)	SLTM	SLTM	HepG2	ENCFF082MTD	8687b41ca2cba19ef4de393401435fb1	bigWig	GRCh38	NA	NA	plus strand signal of unique reads	2	SLTM_HepG2_rep2_GRCh38_plus-strand-signal-of-unique-reads.bigWig	ENCFF082MTD.bigWig
FXR2 (Homo sapiens)	FXR2	FXR2	K562	ENCFF486BGJ	b395e16389dd2d2254322bccab4f5392	bigWig	hg19	NA	NA	minus strand signal of unique reads	2	FXR2_K562_rep2_hg19_minus-strand-signal-of-unique-reads.bigWig	ENCFF486BGJ.bigWig
FXR2 (Homo sapiens)	FXR2	FXR2	K562	ENCFF257DYY	fcf563206bf8602b810dc7c2be23f151	bigWig	hg19	NA	NA	minus strand signal of unique reads	1	FXR2_K562_rep1_hg19_minus-strand-signal-of-unique-reads.bigWig	ENCFF257DYY.bigWig
FXR2 (Homo sapiens)	FXR2	FXR2	K562	ENCFF713BGN	f96ff1d37e3f6257565dc9b01376d9df	bigWig	hg19	NA	NA	plus strand signal of unique reads	1	FXR2_K562_rep1_hg19_plus-strand-signal-of-unique-reads.bigWig	ENCFF713BGN.bigWig
FXR2 (Homo sapiens)	FXR2	FXR2	K562	ENCFF478FFU	2c170469134da79f93abd8585b170c58	bigWig	hg19	NA	NA	plus strand signal of unique reads	2	FXR2_K562_rep2_hg19_plus-strand-signal-of-unique-reads.bigWig	ENCFF478FFU.bigWig
FXR2 (Homo sapiens)	FXR2	FXR2	K562	ENCFF016LWQ	4b6dfb01268b3847c923693ce7affb04	bigWig	GRCh38	NA	NA	minus strand signal of unique reads	1	FXR2_K562_rep1_GRCh38_minus-strand-signal-of-unique-reads.bigWig	ENCFF016LWQ.bigWig
FXR2 (Homo sapiens)	FXR2	FXR2	K562	ENCFF486RBU	cd4c0ef61d7332cb4944a79de0220367	bigWig	GRCh38	NA	NA	minus strand signal of unique reads	2	FXR2_K562_rep2_GRCh38_minus-strand-signal-of-unique-reads.bigWig	ENCFF486RBU.bigWig
FXR2 (Homo sapiens)	FXR2	FXR2	K562	ENCFF081NPT	caae7af1befffa7a89dee9f72cc90be3	bigWig	GRCh38	NA	NA	plus strand signal of unique reads	2	FXR2_K562_rep2_GRCh38_plus-strand-signal-of-unique-reads.bigWig	ENCFF081NPT.bigWig
FXR2 (Homo sapiens)	FXR2	FXR2	K562	ENCFF638BKP	70d8342d555d028ff35b893265e762f0	bigWig	GRCh38	NA	NA	plus strand signal of unique reads	1	FXR2_K562_rep1_GRCh38_plus-strand-signal-of-unique-reads.bigWig	ENCFF638BKP.bigWig
UCHL5 eCLIP mock input (Homo sapiens)	NA	UCHL5 eCLIP mock input	K562	ENCFF156RQC	47e0fee2fe808d09b75f8a78159a542e	bigWig	hg19	NA	NA	minus strand signal of unique reads	1	UCHL5-eCLIP-mock-input_K562_rep1_hg19_minus-strand-signal-of-unique-reads.bigWig	ENCFF156RQC.bigWig
UCHL5 eCLIP mock input (Homo sapiens)	NA	UCHL5 eCLIP mock input	K562	ENCFF980ZKW	df182030106264f32ff81c107a1d57e4	bigWig	hg19	NA	NA	plus strand signal of unique reads	1	UCHL5-eCLIP-mock-input_K562_rep1_hg19_plus-strand-signal-of-unique-reads.bigWig	ENCFF980ZKW.bigWig
UCHL5 eCLIP mock input (Homo sapiens)	NA	UCHL5 eCLIP mock input	K562	ENCFF620KOF	db7be723d228fdb07a46472c00b33a60	bigWig	GRCh38	NA	NA	minus strand signal of unique reads	1	UCHL5-eCLIP-mock-input_K562_rep1_GRCh38_minus-strand-signal-of-unique-reads.bigWig	ENCFF620KOF.bigWig
UCHL5 eCLIP mock input (Homo sapiens)	NA	UCHL5 eCLIP mock input	K562	ENCFF544QCC	f36a6f854602a6c33ad542ab21193045	bigWig	GRCh38	NA	NA	plus strand signal of unique reads	1	UCHL5-eCLIP-mock-input_K562_rep1_GRCh38_plus-strand-signal-of-unique-reads.bigWig	ENCFF544QCC.bigWig
SBDS eCLIP mock input (Homo sapiens)	NA	SBDS eCLIP mock input	K562	ENCFF058ZJG	901db82ed388059b9a01e0c3fd217fc0	bigWig	hg19	NA	NA	minus strand signal of unique reads	1	SBDS-eCLIP-mock-input_K562_rep1_hg19_minus-strand-signal-of-unique-reads.bigWig	ENCFF058ZJG.bigWig
SBDS eCLIP mock input (Homo sapiens)	NA	SBDS eCLIP mock input	K562	ENCFF014PFO	06e8acd4ac24dcc0e07b3e4647e63a86	bigWig	hg19	NA	NA	plus strand signal of unique reads	1	SBDS-eCLIP-mock-input_K562_rep1_hg19_plus-strand-signal-of-unique-reads.bigWig	ENCFF014PFO.bigWig
SBDS eCLIP mock input (Homo sapiens)	NA	SBDS eCLIP mock input	K562	ENCFF541LWG	da77e33d91c3e407078da30a9593b0e8	bigWig	GRCh38	NA	NA	minus strand signal of unique reads	1	SBDS-eCLIP-mock-input_K562_rep1_GRCh38_minus-strand-signal-of-unique-reads.bigWig	ENCFF541LWG.bigWig
SBDS eCLIP mock input (Homo sapiens)	NA	SBDS eCLIP mock input	K562	ENCFF617GDR	293ad24471572ee6f84d221a62c68e43	bigWig	GRCh38	NA	NA	plus strand signal of unique reads	1	SBDS-eCLIP-mock-input_K562_rep1_GRCh38_plus-strand-signal-of-unique-reads.bigWig	ENCFF617GDR.bigWig
RBM5 (Homo sapiens)	RBM5	RBM5	HepG2	ENCFF666BXW	5aabf2a201021889d7a1ab40488397b5	bigWig	hg19	NA	NA	minus strand signal of unique reads	1	RBM5_HepG2_rep1_hg19_minus-strand-signal-of-unique-reads.bigWig	ENCFF666BXW.bigWig
RBM5 (Homo sapiens)	RBM5	RBM5	HepG2	ENCFF351BIN	407ae947de5cc1c4d7230088613f0e74	bigWig	hg19	NA	NA	minus strand signal of unique reads	2	RBM5_HepG2_rep2_hg19_minus-strand-signal-of-unique-reads.bigWig	ENCFF351BIN.bigWig
RBM5 (Homo sapiens)	RBM5	RBM5	HepG2	ENCFF889SGJ	92178ca6551f56bcd11d5c5ad3c238e8	bigWig	hg19	NA	NA	plus strand signal of unique reads	1	RBM5_HepG2_rep1_hg19_plus-strand-signal-of-unique-reads.bigWig	ENCFF889SGJ.bigWig
RBM5 (Homo sapiens)	RBM5	RBM5	HepG2	ENCFF209OHP	af9e5da724ec4ff52b69dade3b7c9c62	bigWig	hg19	NA	NA	plus strand signal of unique reads	2	RBM5_HepG2_rep2_hg19_plus-strand-signal-of-unique-reads.bigWig	ENCFF209OHP.bigWig
RBM5 (Homo sapiens)	RBM5	RBM5	HepG2	ENCFF723LQG	91b65c4940b26fb062b66ffd5eb6012c	bigWig	GRCh38	NA	NA	minus strand signal of unique reads	2	RBM5_HepG2_rep2_GRCh38_minus-strand-signal-of-unique-reads.bigWig	ENCFF723LQG.bigWig
RBM5 (Homo sapiens)	RBM5	RBM5	HepG2	ENCFF410IRG	0f1573ff7529a1cbb16a8519ca1ead70	bigWig	GRCh38	NA	NA	minus strand signal of unique reads	1	RBM5_HepG2_rep1_GRCh38_minus-strand-signal-of-unique-reads.bigWig	ENCFF410IRG.bigWig
RBM5 (Homo sapiens)	RBM5	RBM5	HepG2	ENCFF625KTJ	3ff54665239f8873fdaba98db2e6390e	bigWig	GRCh38	NA	NA	plus strand signal of unique reads	2	RBM5_HepG2_rep2_GRCh38_plus-strand-signal-of-unique-reads.bigWig	ENCFF625KTJ.bigWig
RBM5 (Homo sapiens)	RBM5	RBM5	HepG2	ENCFF429YOO	8f68e1339d27a206499038a29dda0113	bigWig	GRCh38	NA	NA	plus strand signal of unique reads	1	RBM5_HepG2_rep1_GRCh38_plus-strand-signal-of-unique-reads.bigWig	ENCFF429YOO.bigWig
NOL12 (Homo sapiens)	NOL12	NOL12	HepG2	ENCFF009PAA	abc8d6fc209fd9b837a2570fcc98ec8a	bigWig	hg19	NA	NA	minus strand signal of unique reads	2	NOL12_HepG2_rep2_hg19_minus-strand-signal-of-unique-reads.bigWig	ENCFF009PAA.bigWig
NOL12 (Homo sapiens)	NOL12	NOL12	HepG2	ENCFF927YPS	6747f473c3774f363fcfdb011a3d3d7d	bigWig	hg19	NA	NA	minus strand signal of unique reads	1	NOL12_HepG2_rep1_hg19_minus-strand-signal-of-unique-reads.bigWig	ENCFF927YPS.bigWig
NOL12 (Homo sapiens)	NOL12	NOL12	HepG2	ENCFF532KFY	c7e712cbc8dc48c87ec59899c59a54d3	bigWig	hg19	NA	NA	plus strand signal of unique reads	2	NOL12_HepG2_rep2_hg19_plus-strand-signal-of-unique-reads.bigWig	ENCFF532KFY.bigWig
NOL12 (Homo sapiens)	NOL12	NOL12	HepG2	ENCFF585HPQ	f678f3879cea151ab6721a75ca8b67ff	bigWig	hg19	NA	NA	plus strand signal of unique reads	1	NOL12_HepG2_rep1_hg19_plus-strand-signal-of-unique-reads.bigWig	ENCFF585HPQ.bigWig
NOL12 (Homo sapiens)	NOL12	NOL12	HepG2	ENCFF900ABY	4b2e28219a44af643b6cc9afb387245d	bigWig	GRCh38	NA	NA	minus strand signal of unique reads	1	NOL12_HepG2_rep1_GRCh38_minus-strand-signal-of-unique-reads.bigWig	ENCFF900ABY.bigWig
NOL12 (Homo sapiens)	NOL12	NOL12	HepG2	ENCFF325BSW	86a553fbfad7576e7decfee5ca19941e	bigWig	GRCh38	NA	NA	minus strand signal of unique reads	2	NOL12_HepG2_rep2_GRCh38_minus-strand-signal-of-unique-reads.bigWig	ENCFF325BSW.bigWig
NOL12 (Homo sapiens)	NOL12	NOL12	HepG2	ENCFF333DNO	1b3f72e095049c660fd364b36f77016d	bigWig	GRCh38	NA	NA	plus strand signal of unique reads	1	NOL12_HepG2_rep1_GRCh38_plus-strand-signal-of-unique-reads.bigWig	ENCFF333DNO.bigWig
NOL12 (Homo sapiens)	NOL12	NOL12	HepG2	ENCFF038OXX	685290d052bd398a65f5e2e7170ee496	bigWig	GRCh38	NA	NA	plus strand signal of unique reads	2	NOL12_HepG2_rep2_GRCh38_plus-strand-signal-of-unique-reads.bigWig	ENCFF038OXX.bigWig
ILF3 eCLIP mock input (Homo sapiens)	NA	ILF3 eCLIP mock input	HepG2	ENCFF641BAD	d51d9d00be9b4501557802e9060daa1c	bigWig	hg19	NA	NA	minus strand signal of unique reads	1	ILF3-eCLIP-mock-input_HepG2_rep1_hg19_minus-strand-signal-of-unique-reads.bigWig	ENCFF641BAD.bigWig
ILF3 eCLIP mock input (Homo sapiens)	NA	ILF3 eCLIP mock input	HepG2	ENCFF107PWV	96bdb8485a234bb6f17163386e30e0d4	bigWig	hg19	NA	NA	plus strand signal of unique reads	1	ILF3-eCLIP-mock-input_HepG2_rep1_hg19_plus-strand-signal-of-unique-reads.bigWig	ENCFF107PWV.bigWig
ILF3 eCLIP mock input (Homo sapiens)	NA	ILF3 eCLIP mock input	HepG2	ENCFF982BUX	f9b1b2ebb82054b941008476429d274f	bigWig	GRCh38	NA	NA	minus strand signal of unique reads	1	ILF3-eCLIP-mock-input_HepG2_rep1_GRCh38_minus-strand-signal-of-unique-reads.bigWig	ENCFF982BUX.bigWig
ILF3 eCLIP mock input (Homo sapiens)	NA	ILF3 eCLIP mock input	HepG2	ENCFF442SJM	1decfe3f4b2c302e11b0d7e219cfe871	bigWig	GRCh38	NA	NA	plus strand signal of unique reads	1	ILF3-eCLIP-mock-input_HepG2_rep1_GRCh38_plus-strand-signal-of-unique-reads.bigWig	ENCFF442SJM.bigWig
AARS eCLIP mock input (Homo sapiens)	NA	AARS eCLIP mock input	K562	ENCFF268ZWV	5ee98924ee3aa43f1c78a215ea583563	bigWig	hg19	NA	NA	minus strand signal of unique reads	1	AARS-eCLIP-mock-input_K562_rep1_hg19_minus-strand-signal-of-unique-reads.bigWig	ENCFF268ZWV.bigWig
AARS eCLIP mock input (Homo sapiens)	NA	AARS eCLIP mock input	K562	ENCFF430BUF	3ca4887f3aea615eb3f7f3fe611cb9c8	bigWig	hg19	NA	NA	plus strand signal of unique reads	1	AARS-eCLIP-mock-input_K562_rep1_hg19_plus-strand-signal-of-unique-reads.bigWig	ENCFF430BUF.bigWig
AARS eCLIP mock input (Homo sapiens)	NA	AARS eCLIP mock input	K562	ENCFF703VEL	33a5f54ede85bd2e18c90d0da04ccd31	bigWig	GRCh38	NA	NA	minus strand signal of unique reads	1	AARS-eCLIP-mock-input_K562_rep1_GRCh38_minus-strand-signal-of-unique-reads.bigWig	ENCFF703VEL.bigWig
AARS eCLIP mock input (Homo sapiens)	NA	AARS eCLIP mock input	K562	ENCFF082RVJ	1d5dee61e77f9ebe93f8127ea31677b0	bigWig	GRCh38	NA	NA	plus strand signal of unique reads	1	AARS-eCLIP-mock-input_K562_rep1_GRCh38_plus-strand-signal-of-unique-reads.bigWig	ENCFF082RVJ.bigWig
MATR3 eCLIP mock input (Homo sapiens)	NA	MATR3 eCLIP mock input	HepG2	ENCFF226MDW	d9fac8fe48e455cecf5993644befe772	bigWig	hg19	NA	NA	minus strand signal of unique reads	1	MATR3-eCLIP-mock-input_HepG2_rep1_hg19_minus-strand-signal-of-unique-reads.bigWig	ENCFF226MDW.bigWig
MATR3 eCLIP mock input (Homo sapiens)	NA	MATR3 eCLIP mock input	HepG2	ENCFF893NBT	1d44dbee008773f46221ee06c73a8382	bigWig	hg19	NA	NA	plus strand signal of unique reads	1	MATR3-eCLIP-mock-input_HepG2_rep1_hg19_plus-strand-signal-of-unique-reads.bigWig	ENCFF893NBT.bigWig
MATR3 eCLIP mock input (Homo sapiens)	NA	MATR3 eCLIP mock input	HepG2	ENCFF198CUU	8b6ff75c671b3e89950c2206ba2f3e60	bigWig	GRCh38	NA	NA	minus strand signal of unique reads	1	MATR3-eCLIP-mock-input_HepG2_rep1_GRCh38_minus-strand-signal-of-unique-reads.bigWig	ENCFF198CUU.bigWig
MATR3 eCLIP mock input (Homo sapiens)	NA	MATR3 eCLIP mock input	HepG2	ENCFF296CLI	39732b969b354fbeb4b0485090f896da	bigWig	GRCh38	NA	NA	plus strand signal of unique reads	1	MATR3-eCLIP-mock-input_HepG2_rep1_GRCh38_plus-strand-signal-of-unique-reads.bigWig	ENCFF296CLI.bigWig
PTBP1 eCLIP mock input (Homo sapiens)	NA	PTBP1 eCLIP mock input	HepG2	ENCFF136NZL	2162fec6c31a890f44922cb5f26367e2	bigWig	hg19	NA	NA	minus strand signal of unique reads	1	PTBP1-eCLIP-mock-input_HepG2_rep1_hg19_minus-strand-signal-of-unique-reads.bigWig	ENCFF136NZL.bigWig
PTBP1 eCLIP mock input (Homo sapiens)	NA	PTBP1 eCLIP mock input	HepG2	ENCFF302OCV	e8d6d860d90123bdb957e1ef8496c78c	bigWig	hg19	NA	NA	plus strand signal of unique reads	1	PTBP1-eCLIP-mock-input_HepG2_rep1_hg19_plus-strand-signal-of-unique-reads.bigWig	ENCFF302OCV.bigWig
PTBP1 eCLIP mock input (Homo sapiens)	NA	PTBP1 eCLIP mock input	HepG2	ENCFF476HFB	a575ac621f3f783dcbd0b115aab59621	bigWig	GRCh38	NA	NA	minus strand signal of unique reads	1	PTBP1-eCLIP-mock-input_HepG2_rep1_GRCh38_minus-strand-signal-of-unique-reads.bigWig	ENCFF476HFB.bigWig
PTBP1 eCLIP mock input (Homo sapiens)	NA	PTBP1 eCLIP mock input	HepG2	ENCFF556EQK	53901298a5e2625a01117ba426bce1ed	bigWig	GRCh38	NA	NA	plus strand signal of unique reads	1	PTBP1-eCLIP-mock-input_HepG2_rep1_GRCh38_plus-strand-signal-of-unique-reads.bigWig	ENCFF556EQK.bigWig
CSTF2 eCLIP mock input (Homo sapiens)	NA	CSTF2 eCLIP mock input	HepG2	ENCFF539ISA	c61647b993a054fcad521a3b09cc9af6	bigWig	hg19	NA	NA	minus strand signal of unique reads	1	CSTF2-eCLIP-mock-input_HepG2_rep1_hg19_minus-strand-signal-of-unique-reads.bigWig	ENCFF539ISA.bigWig
CSTF2 eCLIP mock input (Homo sapiens)	NA	CSTF2 eCLIP mock input	HepG2	ENCFF129RTI	bcf3cfeeb93672cb9e7a13822e9e0d29	bigWig	hg19	NA	NA	plus strand signal of unique reads	1	CSTF2-eCLIP-mock-input_HepG2_rep1_hg19_plus-strand-signal-of-unique-reads.bigWig	ENCFF129RTI.bigWig
CSTF2 eCLIP mock input (Homo sapiens)	NA	CSTF2 eCLIP mock input	HepG2	ENCFF815MIN	4b2ef8fc59c89a8bb8983f345494329c	bigWig	GRCh38	NA	NA	minus strand signal of unique reads	1	CSTF2-eCLIP-mock-input_HepG2_rep1_GRCh38_minus-strand-signal-of-unique-reads.bigWig	ENCFF815MIN.bigWig
CSTF2 eCLIP mock input (Homo sapiens)	NA	CSTF2 eCLIP mock input	HepG2	ENCFF583PLK	07abe1b97cfeaef72eae84febb2670ff	bigWig	GRCh38	NA	NA	plus strand signal of unique reads	1	CSTF2-eCLIP-mock-input_HepG2_rep1_GRCh38_plus-strand-signal-of-unique-reads.bigWig	ENCFF583PLK.bigWig
